id,label,tweet,clean_tweet
13340215,1,Tremendo día 🤩,tremendo día cara_sonriendo_con_estrellas
17600584,1,Los avances en mis pacientes me llenan de emoción 🥹❤️,avances pacientes me llenar emoción cara_aguantándose_las_lágrimas corazón_rojo
12937177,1,Gracias vieja por hacerme de la más grande 💛🖤💛🖤,gracias vieja hacerme más grande corazón_amarillo corazón_negro corazón_amarillo corazón_negro
16795295,1,Re de conchuda desvelarme ahoraaa 😫,re conchudar desvelar yo ahoraaa cara_cansada
10485168,0,Doy asco de lo al pedo que estoy,dar asco lo pedo estar
19023835,0,Que aburrida mi vida,aburrida vida
15415767,0,"Bueno, me hace mal",bueno me hacer mal
12659572,1,"Guisito de mi mamá, la gloria misma ❤️🤤",guisito mamá gloria misma corazón_rojo cara_babear
16694605,1,Un buen baño caliente y a dormir 😴,buen baño caliente dormir cara_durmeir
10746475,1,Que hermoso domingo 🥰❤️,hermoso domingo cara_sonriendo_con_corazones corazón_rojo
19609924,1,Lo amo a Barassi!,lo amar barassi
18553983,0,EL cansancio que manejo en estos días! 🤯,cansancio manejo días cabeza_explotar
14375459,0,Los paisajes en otoño 😍 amo a otro nivel!,paisajes otoñir cara_sonriendo_con_ojos_de_corazón amar nivel
17093525,1,Que mis viejos puedan darse sus gustos me llena de alegría 💪🏼❤️,viejos poder dar él gustos me llenar alegría bíceps_flexionado_tono_de_piel_claro_medio corazón_rojo
16300957,1,Que lindo terminar el día con mucha risa y buena gente!🙌🏼🤩,lindo terminar día mucha risa buena gente manos_levantadas_celebrando_tono_de_piel_claro_medio cara_sonriendo_con_estrellas
14095664,0,Noticias que inevitablemente te parten el alma!,noticias inevitablemente te partir alma
11957656,1,Que buena noche 🙌🏼🙌🏼,buena noche manos_levantadas_celebrando_tono_de_piel_claro_medio manos_levantadas_celebrando_tono_de_piel_claro_medio
10688987,1,Este clima por favor 😍,este clima favor cara_sonriendo_con_ojos_de_corazón
18324473,1,Feliz de este cierre de curso! 🙌🏼❤️,feliz este cierre curso manos_levantadas_celebrando_tono_de_piel_claro_medio corazón_rojo
19864707,1,Estoy feliz con este nuevo comienzo 💪🏼🤩,estar feliz este nuevo comienzo bíceps_flexionado_tono_de_piel_claro_medio cara_sonriendo_con_estrellas
15431296,1,"Un año conmigo el corsita , de mis mejores inversiones! 😍",año conmigo corsitar mejores inversiones cara_sonriendo_con_ojos_de_corazón
13737174,1,Excelente cierre de domingo 🙌🏼♥️,excelente cierre domingo manos_levantadas_celebrando_tono_de_piel_claro_medio palo_de_corazones
13673935,1,Que belleza de atardecer! 😍🙌🏼,belleza atardecer cara_sonriendo_con_ojos_de_corazón manos_levantadas_celebrando_tono_de_piel_claro_medio
19339701,1,Que gran alegría 🤞🏼💪🏼,gran alegría dedos_cruzados_tono_de_piel_claro_medio bíceps_flexionado_tono_de_piel_claro_medio
19176005,1,Sábado muy muy productivo 👏🏼💪🏼,sábado muy muy productivo manos_aplaudiendo_tono_de_piel_claro_medio bíceps_flexionado_tono_de_piel_claro_medio
16181791,1,Amo ver a mis amigas progresar y cumplir metas 💪🏼♥️,amar ver amigas progresar cumplir metas bíceps_flexionado_tono_de_piel_claro_medio palo_de_corazones
17817486,1,Muuucha pila a este hermoso viernes 💪🏼,muuucha pilar este hermoso viernes bíceps_flexionado_tono_de_piel_claro_medio
16917657,1,Linda mañana pa escuchar Arjona ❤,linda mañana pa escuchar arjonar corazón_rojo
13590008,1,Mensajes que llenan el alma ♥️,mensajes llenar alma palo_de_corazones
18753619,1,"Miren la luna, que cosa hermosa! ♥️",mirar luna cosa hermosa palo_de_corazones
11366569,1,Excelente noticia la aparición con vida de Maia!! 🙌🏼♥️,excelente noticia aparición vida maia manos_levantadas_celebrando_tono_de_piel_claro_medio palo_de_corazones
13950187,1,"Que lindo es hacer lo que te gusta, no hay con qué darle! 💪🏼🙌🏼",lindo hacer lo te gustar no dar él bíceps_flexionado_tono_de_piel_claro_medio manos_levantadas_celebrando_tono_de_piel_claro_medio
11097106,1,Infinitamente agradecida ♥️,infinitamente agradecida palo_de_corazones
12813507,1,Esa magia que existe en el cielo 🙏🏼✨,magia existir cielo manos_en_oración_tono_de_piel_claro_medio chispas
16367134,1,Viernes viernes viernes 🙌🏼😁,viernes viernes viernes manos_levantadas_celebrando_tono_de_piel_claro_medio cara_radiante_con_ojos_sonrientes
15553842,1,Hermosa satisfacción hacer lo que te gusta! 🙌🏼😍 Amo lo que estudié!!!,hermosa satisfacción hacer lo te gustar manos_levantadas_celebrando_tono_de_piel_claro_medio cara_sonriendo_con_ojos_de_corazón amar lo estudiar
17594159,1,Hermoso reencuentro inesperado con mis amigas y sobris ♥️,hermoso reencuentro inesperado amigas sobris palo_de_corazones
19968161,1,Que lindo disfrutar un sábado así! 🙌🏼,lindo disfrutar sábado así manos_levantadas_celebrando_tono_de_piel_claro_medio
17922597,0,Que dolor de cabeza 😔,dolor cabeza cara_desanimada
16760379,1,"Gracias pá por lavarme el auto, que lindo queda lavadito ♥️",gracias pá lavarme auto lindo quedar lavadito palo_de_corazones
15361863,1,"Finalizando septiembre de la mejor manera, feliz feliz feliz 🙌🏼♥️",finalizar septiembre mejor manera feliz feliz feliz manos_levantadas_celebrando_tono_de_piel_claro_medio palo_de_corazones
13919361,1,Que lindo fin de semana y con el nacimiento de Delfi ♥️ mejor imposible!,lindo fin semana nacimiento delfi palo_de_corazones mejor imposible
10875835,1,Ver a mis amigas convertidas en mamás me llena de emoción y orgullo! 😍♥️,ver amigas convertidas mamás me llenar emoción orgullo cara_sonriendo_con_ojos_de_corazón palo_de_corazones
17910968,1,"La emoción de mi amiga en el vídeo lo fue todo, que lindo! ♥️",emoción amiga vídeo lo todo lindo palo_de_corazones
10079166,1,Están llegando las buenas 🙌🏼🤩,llegar buenas manos_levantadas_celebrando_tono_de_piel_claro_medio cara_sonriendo_con_estrellas
18235852,1,Que lindo fin de semana 🙌🏼 🤩,lindo fin semana manos_levantadas_celebrando_tono_de_piel_claro_medio cara_sonriendo_con_estrellas
14626501,0,Más de mierda este lunes imposible!,más mierda este lunes imposible
11530397,1,Belleza de día 😍,belleza día cara_sonriendo_con_ojos_de_corazón
15054756,1,"Sábado con mis amigas, todo lo que necesitaba ❤️",sábado amigas todo lo necesitar corazón_rojo
11643609,1,Terrible finde. No le falto absolutamente nada!!! Que cosa linda es estar bien ✨,terrible findir no faltar absolutamente nada cosa linda bien chispas
13283940,1,Fin de una excelente semana de trabajo! FELIZ! 💪🏼😁,fin excelente semana trabajo feliz bíceps_flexionado_tono_de_piel_claro_medio cara_radiante_con_ojos_sonrientes
10329899,1,La felicidad de mi papá 🥰🙊,felicidad papá cara_sonriendo_con_corazones mono_con_la_boca_tapada
10248967,1,"Esas noticias que te alegran el día, la vida ♥️😊",noticias te alegran día vida palo_de_corazones cara_feliz_con_ojos_sonrientes
17531690,1,Que hermoso solcito 🙌🏼☀️,hermoso solcito manos_levantadas_celebrando_tono_de_piel_claro_medio sol
10912090,1,Feliz de este día ❤️,feliz este día corazón_rojo
16180619,1,Mi mamá se mandó unas tortas fritas taaan buenas 🤤,mamá mandar unas tortas fritas taaan buenas cara_babear
18974735,1,Que día de sol tan hermoso 😍,día sol tan hermoso cara_sonriendo_con_ojos_de_corazón
13100282,1,Ganamos un sorteo con mi mamá 🙌🏼🙌🏼🙌🏼🙌🏼,ganar sorteo mamá manos_levantadas_celebrando_tono_de_piel_claro_medio manos_levantadas_celebrando_tono_de_piel_claro_medio manos_levantadas_celebrando_tono_de_piel_claro_medio manos_levantadas_celebrando_tono_de_piel_claro_medio
16147561,1,Salen esos mates 🙌🏼,salir mates manos_levantadas_celebrando_tono_de_piel_claro_medio
12985885,0,"Voy a matar a alguien en breve, Dioooos",ir matar alguien breve dioooos
17481045,1,"Así da gusto pagar un curso, excelente 👏🏼👏🏼😍",así dar gusto pagar curso excelente manos_aplaudiendo_tono_de_piel_claro_medio manos_aplaudiendo_tono_de_piel_claro_medio cara_sonriendo_con_ojos_de_corazón
17559760,1,"Viernes  al fin, buen día!!! 🙌🏼💪🏼",viernes fin buen día manos_levantadas_celebrando_tono_de_piel_claro_medio bíceps_flexionado_tono_de_piel_claro_medio
10217568,1,Mañana se reciben dos más del grupo 💪🏼❤️❤️,mañana recibir dos más grupo bíceps_flexionado_tono_de_piel_claro_medio corazón_rojo corazón_rojo
10374352,1,Estoy plenamente feliz con esta noticia 🥰❤️,estar plenamente feliz noticia cara_sonriendo_con_corazones corazón_rojo
12456999,1,Que bien dormí 😇😇😇,bien dormí cara_sonriendo_con_aureola cara_sonriendo_con_aureola cara_sonriendo_con_aureola
19738732,1,Que hermosa noche compartí con mi gente 😍🎓,hermosa noche compartí gente cara_sonriendo_con_ojos_de_corazón birrete
15738849,0,Creo que la cagué 🤦,creer cagar persona_con_la_mano_en_la_frente
18116028,0,Que hartazgo manejo ni que fuera fin de año,hartazgo manejo fin año
15622557,1,Que hermoso es esforzarte tanto por algo y que se te dé. Nada eso,hermoso esforzarte algo te dar nada
18842634,1,Harta de estudiar,hartar estudiar
19582311,1,La felicidad que da el mate amargo por favor que cosa increíble,felicidad dar mate amargo favor cosa increíble
17490329,0,me va a dar algoo si no bajo un cambios,me ir dar algoo si no bajo cambios
15177838,0,que caradura,caradura
15163167,1,quisiera abrazarte todos los días,querer abrazarte días
12709708,1,Que hermosos son los VIERNES por el amor de jesú,hermosos viernes amor jesú
19745463,1,que lindo que sos caseros,lindo sos caseros
16201088,0,que manera de hacer todo para el orto,manera hacer todo orto
12106034,1,Que esté así todo el día 🙏🏼⛈️,así todo día manos_en_oración_tono_de_piel_claro_medio nube_con_rayo_y_lluvia
11226354,1,"Gracias Pachamama por este día gris, fresco, hermoso en pleno diciembre 😍",gracias pachamamar este día gris fresco hermoso pleno diciembre cara_sonriendo_con_ojos_de_corazón
10856550,1,"Que hermosa la música, que hermosa tu música. Gracias por tanta felicidad @AbelPintos 🙌🤍",hermosa música hermosa música gracias tanta felicidad manos_levantadas_celebrar corazón_blanco
12919817,1,mi lugar feliz soy yo cuando estoy bien,lugar feliz cuando estar bien
18237788,1,"Que paz, que hermoso, que ganas",paz hermoso ganas
11658243,1,Me duele absolutamente todo,me doler absolutamente todo
12320770,0,Me duele hasta el pelo,me doler pelo
16016228,1,Que luna hermosa 🌕,luna hermosa luna_llena
11345712,1,"Quiero vivir de peña en peña, que hermosura",querer vivir peña peña hermosura
16935145,1,Descompuesta de tanto algodón de azúcar,descompuesta algodón azúcar
11067214,0,Harta de las actitudes de mierda,hartar actitudes mierda
17375058,1,Pero mira que hermosura de domingo 🤩,mirar hermosura domingo cara_sonriendo_con_estrellas
10226256,0,A joderse y aguantarse,joder él aguantar él
17492406,0,"LO odiosa que ando, capaz de matar a alguien",lo odiosa ar capaz matar alguien
11114702,1,que noche para ponerse linda y salir a tomar mucho gin,noche poner él linda salir tomar gin
15475094,0,por favor me duele hasta la punta del pelo,favor me doler puntar pelo
15597635,1,Estoy muy feliz por mi gordi 🥺,estar muy feliz gordi cara_suplicante
11930743,1,Planazo 🤍,planazo corazón_blanco
14560678,1,"Comiendo un asadito con mis amores en nuestra casita, hablenme de felicidad 💓",comer asadito amores casita hablenmar felicidad corazón_lateir
18345420,1,"Casa limpia y con olor a sahumerio, que placer",casa limpia olor sahumerio placer
15788526,0,Me lastima saber que mañana arranco a las 7,me lastima saber mañana arranco siete
14418404,1,Algo hice bien 💓,algo hacer bien corazón_lateir
11029974,1,El domingo más lindo ♥️🙌🏼,domingo más lindo palo_de_corazones manos_levantadas_celebrando_tono_de_piel_claro_medio
13723811,0,El dolorcito en el pecho,dolorcitir pecho
13235782,1,"Viernes y ya en casita, la felicidad",viernes casita felicidad
19207045,1,Estoy muy feliz 💖,estar muy feliz corazón_brillante
19094074,1,Amo a mis amigas,amar amigas
12394510,1,La noche pide birrita,noche pedir birrita
12304705,1,Unos amargos y este clima hermoso ✨,amargos este clima hermoso chispas
10229010,0,Aniquilada,aniquilada
11220282,1,Me autoregale una carterita para navidad.,me autoregalir carterita navidad
12989341,1,"Estoy rodeada de gente hermosa, no puedo estar más feliz 💓",estar rodeada gente hermosa no poder más feliz corazón_lateir
16557874,1,Está ideal para una birrita,ideal birritar
13517470,1,Que TORTURA el último tirón,tortura último tirón
12321853,0,"Jsjajsjjsjsjsjs los mea. Los vomita, los caga, que hdp",jsjajsjjsjsjsjs mear vomita caga hdp
18251645,1,"Ahora es el momento maestro,  insista",ahora momento maestro insista
14197597,0,Me dolio,me doler
19673990,0,Los sigue meando,seguir mear
18075747,1,buena redaccion amigo,buena redaccion amigo
11338174,0,Mates🙌,mates manos_levantadas_celebrar
14182470,1,"a mi me gusta la plata, dormir la siesta y tomar mate",me gustar plata dormir siesta tomar mate
16193332,1,LA emoción de arrancar un libro nuevo 🤗🤗🤗,emoción arrancar libro nuevo cara_con_manos_abrazar cara_con_manos_abrazar cara_con_manos_abrazar
15605953,1,acepto todo tipo de planes este finde largo,acepto todo tipo planes este finde largo
18359671,0,Mi vida? Solo fracasos,vida solo fracasos
18753281,1,"Que cosa hermosa los detalles hermano, por más mínimos que sean 🤩",cosa hermosa detalles hermano más mínimos cara_sonriendo_con_estrellas
10548317,0,Cagadisima a palo y es miércoles recién😮‍💨,cagadisima palo miércoles recién cara_exhalar
14092838,1,Que mañana difícil 😓,mañana difícil cara_con_sudor_frío
18385704,1,Hermoso fresquito pa dormir siesta🙌🏼,hermoso fresquito pa dormir siesta manos_levantadas_celebrando_tono_de_piel_claro_medio
12902216,0,Hoy todo es tristeza y dolor 💔,hoy todo tristeza dolor corazón_roto
13434777,1,Que cosa hermosa es desayuno post entreno😍,cosa hermosa desayuno post entreno cara_sonriendo_con_ojos_de_corazón
19127354,1,Que hermoso día para estar en la cancha✨,hermoso día canchaber chispas
17393193,0,No me canso de fracasar,no me cansar fracasar
10086719,0,Que año agotador veo venir🥺,año agotador ver venir cara_suplicante
19581408,0,Miren la luna 😍😍😍😍😍😍,mirar luna cara_sonriendo_con_ojos_de_corazón cara_sonriendo_con_ojos_de_corazón cara_sonriendo_con_ojos_de_corazón cara_sonriendo_con_ojos_de_corazón cara_sonriendo_con_ojos_de_corazón cara_sonriendo_con_ojos_de_corazón
11910967,1,"Pergolini en @perroscalleok lo mejor del viernes, sin dudas♥️",pergolini lo mejor viernes dudas palo_de_corazones
11407959,1,Amo este clima 🥰,amar este clima cara_sonriendo_con_corazones
17458452,0,Que cruel salir de casa para ir al gym,cruel salir casa ir gym
17806316,0,La bronca😡😡😡😡,bronca cara_cabreada cara_cabreada cara_cabreada cara_cabreada
10742974,1,Que buena siesta voy a dormir,buena siesta voy dormir
13957924,1,Honor y gloria 🇦🇷,honor gloria bandera_argentina
10024485,1,LAS MALVINAS SON ARGENTINAS 🇦🇷,malvinas argentinas bandera_argentina
16335276,0,Estas fotos me matan 🥺😭,fotos me matar cara_suplicante cara_llorando_fuerte
14801561,0,Joder,joder
19319494,1,Esta para unos mates y unos bizcochos bien calentitos,mates bizcochos bien calentitos
13669404,1,Que poeta,poeta
10478175,1,Te banque Agus querida,te bancar agus querida
19460738,1,Un sueño 😍🫢,sueño cara_sonriendo_con_ojos_de_corazón cara_con_ojos_abiertos_y_boca_tapada
17323342,0,Que conchuda es la gente,conchudar gente
11091470,0,Que se vaya todo a la mierda,vaya todo mierda
18663166,1,Hermoso día para unos mates al sol...,hermoso día mates sol
10994875,1,"Un sanguchito de asado frío, todo lo que está bien. 😊",sanguchito asado frío todo lo bien cara_feliz_con_ojos_sonrientes
13973615,1,Gracias a Dios mis vecinos hicieron facturas hoy 🤗,gracias dios vecinos hacer facturas hoy cara_con_manos_abrazar
16287667,1,Que lindo esta noche hay #Formula1,lindo noche formula1
13572273,0,Patéticos,patéticos
18026649,0,Ya estoy harta,estar hartar
16729445,0,Que calentura lpm,calentura lpm
17708445,1,Gracias a Dios tengo una hermana de oro 💪❤,gracias dios hermana oro bíceps_flexionado corazón_rojo
11962888,0,Hartada 😖,hartada cara_de_frustración
17711399,0,Me persigue la desgracia 😑,me perseguir desgracia cara_sin_expresión
19958818,0,Odio esperar,odar esperar
11778607,0,Desaparecer,desaparecer
16299283,0,extraño los viejos tiempos.,extraño viejos tiempos
16887415,1,Triunfando desde 1996,triunfar mil novecientos noventa y seis
19689937,0,Todos me Cagan,me caer
10442672,1,Que feliz soy desayunando sola,feliz desayunar sola
14239981,0,No puedo sentirme tan mal 🥴,no poder sentir yo tan mal cara_de_grogui
16471358,0,Que pedazo de verga son los profesores de esta cátedra me quiero morir,pedazo verga profesores cátedra me querer morir
11066645,0,Estoy harta de estar harta de la facultad,estar hartar hartar facultad
11069787,0,Como odio los jueveees 🥵,como odio jueveees cara_con_calor
10874696,0,Que bien se está cuando una persona de verdad te llena ✨🙌🏼,bien cuando personar verdad te llenar chispas manos_levantadas_celebrando_tono_de_piel_claro_medio
14665447,1,Unas ganas de ver mis amigas.,unas ganas ver amigas
13519087,0,Que cansada estoy 🥵,cansada estar cara_con_calor
17690629,0,"Ah no hermano que me trague la tierra, que vergüenza 🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️",ah no hermano me tragar tierra vergüenza mujer_con_la_mano_en_la_frente_tono_de_piel_claro_medio mujer_con_la_mano_en_la_frente_tono_de_piel_claro_medio mujer_con_la_mano_en_la_frente_tono_de_piel_claro_medio mujer_con_la_mano_en_la_frente_tono_de_piel_claro_medio
15061074,0,Que mal,mal
17809266,1,Que ganas de tener un amorcito para hoy,ganas tener amorcito hoy
14949243,1,Que noche para un par de latas,noche par latas
17419514,1,Que ganas de un chocolate o unos caramelos,ganas chocolatar caramelos
13669141,0,Como extraño al pajero de mi hermano,como extraño pajero hermano
10700744,0,"Otra vez loco, que cagones estos Brazucas",vez loco cagones brazucas
12839271,0,Que pedazo de tarado García,pedazo tarado garcía
12056396,0,Que pedazo de perro Figal,pedazo perro figal
11167168,0,"Estoy harto de este país, me enferma la cabeza",estar harto este país me enfermar cabezar
12585508,1,Ponelo al norby,ponelo norby
17158529,1,Que ganas de comprarme una lancha loco,ganas comprarme lancha loco
13585373,1,Al fin viernes,fin viernes
18994757,0,Pezela muerto de mierda,pezelar muerto mierda
17610943,1,que grande el patrón!!,grande patrón
12604270,0,Que horrendo es Roncaglia,horrendo roncagliar
11372990,0,Me tienen HARTO,me hartir
14757098,0,Mira el ladrón este,mirar ladrón este
14116406,0,Impresentables de mierda,impresentables mierda
17250051,1,Que ganas de jugar al fútbol,ganas jugar fútbol
14209334,1,Como me gusta mi departamento 👏,como me gustar departamento manos_aplaudeir
18123269,1,Unas ganas de estar en Herrera,unas ganas herrera
18976734,0,Hay gente de mierda... que lo re parió!,gente mierda lo re parir
19619849,1,Pero claro Toro,claro toro
10775013,1,Que ganas de una coca de vidrio,ganas cocar vidrio
18452835,0,Un ACV  me va a dar en cualquier momento,acv me ir dar cualquier momento
17863831,1,Que 9 papá! Te amo Toro viejo,nueve papá te amar toro viejo
18270989,1,Insoportable de escuchar el chavo pus,insoportable escuchar chavo pus
10884326,0,Que club de mierda la Sociedad Anonima esa jajajaja,club mierda sociedad anonima jajajaja
14419409,0,Me tienen harto,me hartir
12056113,1,Lopez fenómeno,lopez fenómeno
10182567,0,"Que horrible somos loco, no tenemos nada",horrible loco no nada
13195089,1,Crack el fideo,crack fideo
14019819,0,Que resentidos andan los peronchos,resentidos andar peronchos
11682425,1,Que ganas de estar de asado con los amigos,ganas asado amigos
19203397,0,Cansador el lunes,cansador lunes
11485361,1,Como me gusta el campo,como me gustar campo
16076850,0,Rolon da dolor de ojo,rolon dar dolor ojo
14175488,1,Gracias Dios,gracias dios
12192983,1,"Que nochesita pa noviar, que suerte vivo con mi novia",nochesitar pa noviar suerte vivo novia
19720378,0,Horrible los 2 centrales,horrible dos centrales
15076957,0,Sos horrible Jara forro del orto,sos horrible jar forro orto
13142923,0,Que burro que es zambrano. Burro burro burro,burro zambrano burro burro burro
14167261,1,Es bueno ese Varela,bueno ese varela
18601093,0,El dolor de dientes hermano 😣😣😣,dolor dientes hermano cara_desesperada cara_desesperada cara_desesperada
16734800,0,"Que tristeza tengo, que decepción",tristeza decepción
13298375,0,Que mal estoy 🤢,mal estar cara_de_náuseas
12651199,0,"Como odio a independiente del valle, equipo de mierda",como odio independiente valle equipo mierda
18639441,1,Mi esposo es el mejor❤️❤️❤️,esposo mejor corazón_rojo corazón_rojo corazón_rojo
14957831,1,El regalo que me hizo Chelo🙈❤,regalo me hacer chelo mono_con_los_ojos_tapados corazón_rojo
16319124,0,La ansiedad me esta matando🥲🥺,ansiedad me matar cara_sonriente_con_lágrima cara_suplicante
12724151,1,Feliz por los logros de Chelo❤️🙌🏻,feliz logros chelo corazón_rojo manos_levantadas_celebrando_tono_de_piel_claro
11768088,0,Que difícil se pone todo😔,difícil poner todo cara_desanimada
19202774,0,Tan mal me voy a sentir? 😭,tan mal me ir sentir cara_llorando_fuerte
14494409,0,Cansada de lidiar con gente🥲,cansada lidiar gente cara_sonriente_con_lágrima
17506254,1,Que lindo es ver a mis amigas❤️🥰,lindo ver amigas corazón_rojo cara_sonriendo_con_corazones
13798794,0,Que entrega que tengo😮‍💨😞,entrega cara_exhalar cara_decepcionada
13684779,1,Feliz por todo lo lindo que estoy viviendo🥰❤️,feliz todo lo lindo estar vivir cara_sonriendo_con_corazones corazón_rojo
15889652,1,Feliz con todo el cariño y amor que recibimos con Chelo❤️❤️❤️,feliz todo cariño amor recibir chelo corazón_rojo corazón_rojo corazón_rojo
11527894,1,Buenas noticias🙌💗,buenas noticias manos_levantadas_celebrar corazón_creciente
18489027,1,Que linda tarde de fotos😍,linda tarde fotos cara_sonriendo_con_ojos_de_corazón
18087414,1,Todas las cositas lindas que estoy pasando❤,todas cositas lindas estar pasar corazón_rojo
11563517,0,Mariconiando desde temprano!!!,mariconiar temprano
12556101,1,por un diciembre con buenas vibras ✨🤞🏻🥂,diciembre buenas vibras chispas dedos_cruzados_tono_de_piel_claro copas_brindar
19970788,1,Vibras positivas para esta nueva semana ✨🙌🏼❤️,vibras positivas nueva semana chispas manos_levantadas_celebrando_tono_de_piel_claro_medio corazón_rojo
18114567,0,Re podrida de la modalidad virtual,rar podrida modalidad virtual
13401337,0,Que injusta que es la vida,injusta vida
12863482,0,Que noticia de mierda,noticia mierda
16409176,0,Que cansada que estoy de todo😭,cansada estar todo cara_llorando_fuerte
13490759,0,Tengo el corazón destrozado y aún falta lo peor,corazón destrozado aún faltar lo peor
13650786,0,Que estres la vida adulta y los trámites 😖,estres vida adulta trámites cara_de_frustración
14056906,0,"Lo mal que me siento,  mamita",lo mal me sentir mamita
17872094,1,Pase mi cumple de la mejor manera posible 💗,pase cumplir mejor manera posible corazón_creciente
18612909,0,El dolor de cuerpo que manejo 😵‍💫,dolor cuerpo manejo cara_con_ojos_de_espiral
12009874,0,Esta humedad de mierda me pone de mal humor.,humedad mierda me poner mal humor
10618116,1,"Los findes en casita, con mi gente 💖",findes casita gente corazón_brillante
18116926,0,Como cuesta arrancar los lunes,como costar arrancar lunes
11135084,1,Qué hermoso día para pasear  con los de te 🦋🍂,hermoso día pasear te mariposar hojas_caídas
16707844,1,Que ganas de unas tortas fritas y el 🧉 amargo,ganas unas tortas fritas mate amargo
16015909,1,Que placer de día..así da gusto andar 💚,placer día así dar gusto andar corazón_verde
18547931,1,"Mis amigas, un mimo al corazón 💝",amigas mimo corazón corazón_con_lazo
16763366,0,Que cansada me siento,cansada me sentir
10892009,1,Que ganas de ir un finde a Colon con mis amigas,ganas ir findir colon amigas
12393231,1,Dios necesito un abel pintos cerquita. Qué hombre😍😍😍😍,dios necesitar abel pintos cerquitar hombre cara_sonriendo_con_ojos_de_corazón cara_sonriendo_con_ojos_de_corazón cara_sonriendo_con_ojos_de_corazón cara_sonriendo_con_ojos_de_corazón
12110618,1,Que feliz me siento 🥰 las buenas iban a llegar 🍀,feliz me sentir cara_sonriendo_con_corazones buenas ir llegar trébol_de_cuatro_hojas
13636674,0,La gripe q tengo 😣 me tira a la  cama,gripe q cara_desesperada me tirar cama
10400047,0,Que pocas ganas de arrancar la semana tenía,pocas ganas arrancar semana
17938053,0,Que mal dormí,mal dormí
13509223,0,Que mal dormí nuevamente 😣,mal dormí nuevamente cara_desesperada
15698676,1,Tan feliz por mi amiga 💛,tan feliz amiga corazón_amarillo
18126252,1,De los días más felices de mi vida. 🥰🥰🥰🥰,días más felices vida cara_sonriendo_con_corazones cara_sonriendo_con_corazones cara_sonriendo_con_corazones cara_sonriendo_con_corazones
13705275,1,Que bien que la paso con mis amigos 💖,bien pasar amigos corazón_brillante
15486005,0,"La gripe que me estoy por agarrar, q horror",gripe me estar agarrar q horror
18306262,0,Que mal me siento para rendir. Ya veo que de los nervios me va para el orto,mal me sentir rendir veo nervios me ir orto
15163236,0,Que mal dormí,mal dormí
18198574,0,Que hermoso día 😍😍😍😍,hermoso día cara_sonriendo_con_ojos_de_corazón cara_sonriendo_con_ojos_de_corazón cara_sonriendo_con_ojos_de_corazón cara_sonriendo_con_ojos_de_corazón
17824891,0,Que verga. Maldita tos que no me deja dormir,verga maldita tos no me dejar dormir
19732642,0,Que dolor de cabeza diossss,dolor cabeza diossss
14173591,0,Solo quiero llorar y llorar,solo querer llorar llorar
15744305,0,"Que paja, no termino mas de armar esto.",pajar no termino mas armar esto
17361201,0,Sorete,sorete
12409564,0,"Club de mierda, lleno de negros",club mierdar lleno negros
10890683,0,"Que asco Rosario,negros cabeza por todos lados",asco rosario negros cabeza lados
12339771,1,Muy buena escena 😎👍🏻,muy buena escena cara_sonriendo_con_gafas_de_sol pulgar_hacia_arriba_tono_de_piel_claro
14802132,1,una de mis escenas favoritas!,escenas favoritas
11388161,1,Obra de arte.,obra arte
17870584,1,Esta película es buenísima,película buenísima
18757993,0,Dios que asco,dios asco
17436164,0,Que video tan pelotudo.,video tan pelotudo
17570568,0,R.I.P 🙏😭,rip manos_en_oración cara_llorando_fuerte
17593804,0,🥹RIP,cara_aguantándose_las_lágrimas rip
12330323,0,Está gaga,gagar
17933189,1,Qué hermoso momento,hermoso momento
16075855,0,QEPD😢,qepd cara_llorar
18231378,0,QEPD Val Kilmer. https://pbs.twimg.com/media/GngHj3TWQAA0Mwe?format=jpg&name=small,qepd val kilmer
10774069,0,Para el orto arranco el día,orto arranco día
10766689,0,"Noooo, que noticia triste",noooo noticia triste
19856440,0,Pero la puta madre!!,puta madre
10346258,0,lo peor de estar triste es no saber dónde ir,lo peor triste no saber dónde ir
12067648,0,es triste porque a ti te da igual y a mí me duele hasta el alma,triste porque te dar igual me doler alma
15825369,0,"no sé si estoy triste, enfadado, decepcionado o las tres",no saber si estar triste enfadado decepcionado tres
19333138,0,La triste realidad. https://pbs.twimg.com/media/GRBum3yWQAAZQRQ?format=jpg&name=medium,triste realidad
11249939,0,Crecer es Una mierda.,crecer mierda
19426477,0,Quiero llorar todo el día,querer llorar todo día
12588615,0,"Esa es la verdadera tragedia.,https://pbs.twimg.com/media/GnFUsAaWwAAXVsp?format=jpg&name=large",verdadera tragedia
19539531,1,Que herrrrmoso clima para dormir abrazados.,herrrrmoso clima dormir abrazados
17296344,0,La mierda se junta con más mierda,mierda junta más mierda
18299873,0,Me siento tan sola💔,me sentir tan sola corazón_roto
17940357,0,tengo muchas ganas de llorar ptm,muchas ganas llorar ptm
17465273,0,Estoy llena de inseguridades,estar llena inseguridades
12792505,0,Las palabras sólo duelen cuando te importa quien las dice.,palabras sólo duelar cuando te importar decir
11475857,0,"Que triste, 😢 tan joven.. a veces la vida es Así....",triste cara_llorar tan joven veces vida así
14737996,0,Auto bullying,auto bullying
17749411,0,como robas puto,como robas puto
15806703,0,Que denuncie al juzgado por no pagar,denunciar juzgado no pagar
